date,content,tags,like,url,no,video
2022-12-15,"⠀[KB스타뱅킹 X NCT DREAM] 해찬, 런쥔이 알려주는 꿀팁🐻🦊⠀안 쓰는 쿠폰 파는 법알려줄까요?ㅎㅎㅎ⠀쿠폰은 할인가로 구매하고안 쓰는 쿠폰은 자유롭게 판매!👉 지금 구글플레이 또는 앱스토어에서🔍 『KB스타뱅킹』 을 검색해 보세요!⠀EVERYTHING EVERYWHERE,NCT DREAM은 KB스타뱅킹💛💚⠀#KB국민은행 #KB스타뱅킹 #NCTDREAM#국민은행 #스타뱅킹 #모바일쿠폰샵#엔시티드림 #7드림#마크 #런쥔 #제노 #해찬 #재민 #천러 #지성#MARK #RENJUN #JENO #HAECHAN #JAEMIN #CHENLE #JISUNG","['#KB국민은행', '#KB스타뱅킹', '#NCTDREAM', '#국민은행', '#스타뱅킹', '#모바일쿠폰샵', '#엔시티드림', '#7드림', '#마크', '#런쥔', '#제노', '#해찬', '#재민', '#천러', '#지성', '#MARK', '#RENJUN', '#JENO', '#HAECHAN', '#JAEMIN', '#CHENLE', '#JISUNG']",6525,https://www.instagram.com/p/CmL2VeXpEuP,CmL2VeXpEuP,0.0
2022-12-15,"⠀[KB스타뱅킹 X NCT DREAM] 널 위해 다~준비했어🐶⠀요잇! 널 위해 다~준비했어(.◜◡◝ )⠀주식부터 자동차, 여행까지요즘 이걸로 다 해!👉 지금 구글플레이 또는 앱스토어에서🔍 『KB스타뱅킹』 을 검색해 보세요!⠀EVERYTHING EVERYWHERE,NCT DREAM은 KB스타뱅킹💛💚⠀#KB국민은행 #KB스타뱅킹 #NCTDREAM#국민은행 #스타뱅킹 #생활금융서비스#엔시티드림 #7드림#마크 #런쥔 #제노 #해찬 #재민 #천러 #지성#MARK #RENJUN #JENO #HAECHAN #JAEMIN #CHENLE #JISUNG","['#KB국민은행', '#KB스타뱅킹', '#NCTDREAM', '#국민은행', '#스타뱅킹', '#생활금융서비스', '#엔시티드림', '#7드림', '#마크', '#런쥔', '#제노', '#해찬', '#재민', '#천러', '#지성', '#MARK', '#RENJUN', '#JENO', '#HAECHAN', '#JAEMIN', '#CHENLE', '#JISUNG']",5568,https://www.instagram.com/p/CmL2PRXptg4,CmL2PRXptg4,0.0
2022-12-15,"⠀[KB스타뱅킹 X NCT DREAM] 마크가 찍은 상대는 누구?🐯⠀이마크가 콕 찍었네요🤭앱 열고 찍기만 하면 결제 끝!⠀간편결제도 이제 KB스타뱅킹으로,👉 지금 구글플레이 또는 앱스토어에서🔍 『KB스타뱅킹』 을 검색해 보세요!⠀EVERYTHING EVERYWHERE,NCT DREAM은 KB스타뱅킹💛💚⠀#KB국민은행 #KB스타뱅킹 #NCTDREAM#국민은행 #스타뱅킹 #KB스타뱅킹페이#엔시티드림 #7드림#마크 #런쥔 #제노 #해찬 #재민 #천러 #지성#MARK #RENJUN #JENO #HAECHAN #JAEMIN #CHENLE #JISUNG","['#KB국민은행', '#KB스타뱅킹', '#NCTDREAM', '#국민은행', '#스타뱅킹', '#KB스타뱅킹페이', '#엔시티드림', '#7드림', '#마크', '#런쥔', '#제노', '#해찬', '#재민', '#천러', '#지성', '#MARK', '#RENJUN', '#JENO', '#HAECHAN', '#JAEMIN', '#CHENLE', '#JISUNG']",5795,https://www.instagram.com/p/CmL2JlzpSBz,CmL2JlzpSBz,0.0
2022-12-15,⠀KB의 20년 지혜에앞서가는 전문성까지 더한새로운 자산관리 브랜드KB GOLD&WISE the FIRST✨⠀모델 이영애의 촬영 현장Making Flim을 공개합니다💛⠀#KB국민은행 #국민은행 #이영애 #LeeYoungAe#자산관리 #골드앤와이즈 #KBGOLDWISEtheFIRST#메이킹필름 #비하인드 #makingflim,"['#KB국민은행', '#국민은행', '#이영애', '#LeeYoungAe', '#자산관리', '#골드앤와이즈', '#KBGOLDWISEtheFIRST', '#메이킹필름', '#비하인드', '#makingflim']",221,https://www.instagram.com/p/CmLJJzTJzTp,CmLJJzTJzTp,0.0
2022-12-14,⠀아기였다가 언니였다가토끼였다가 고양이였다가💜끝이 없는 매력의 소유자닝닝이 도착했습니다💌⠀#KB국민은행 #에스파 #aespa#카리나 #지젤 #윈터 #닝닝#KARINA #GISELLE #WINTER #NINGNING#화보촬영 #메이킹필름 #makingflim,"['#KB국민은행', '#에스파', '#aespa', '#카리나', '#지젤', '#윈터', '#닝닝', '#KARINA', '#GISELLE', '#WINTER', '#NINGNING', '#화보촬영', '#메이킹필름', '#makingflim']",1738,https://www.instagram.com/p/CmJHki9jPGf,CmJHki9jPGf,0.0
2022-12-13,"⭐이달의 스타_리브Next⭐내가 리넥을 즐기면우리 이웃도 즐겁다💜⠀인강 보고, 게임도 하고리브Next의 콘텐츠를 즐기면기부할 수 있는 하트가 쌓여요!⠀쌓인 하트로 우리의 이웃을 응원할 수 있어요!⠀하트가 모여 따뜻해지는 세상,리넥에서 오늘도 💜해!⠀지금 바로 구글플레이 또는 앱스토어에서'리브Next'를 검색해보세요.#KB국민은행 #국민은행 #이달의스타 #리브Next #리브넥스트 #하트 #기부 #MZ금융생활 #MZ금융앱","['#KB국민은행', '#국민은행', '#이달의스타', '#리브Next', '#리브넥스트', '#하트', '#기부', '#MZ금융생활', '#MZ금융앱']",201,https://www.instagram.com/p/CmF1sJQJr7M,CmF1sJQJr7M,0.0
2022-12-09,"⠀[#당첨자발표 🎉] 국민과 그린, 함께 Green 🌏찰칵📸 맑은 하늘🎁이벤트 경품_[라이크달] 안녕하늘, 여행용 제로웨이스트키트 (10명)⠀당첨자 발표가 완료되었습니다.이벤트에 참여해주신 모든 분들께 감사드립니다 ✨⠀#KB국민은행 #국민과그린함께그린 #맑은하늘찰칵#국민과그린함께Green #함께Green #이벤트#환경보호 #환경오염 #ESG #플라스틱 #페트병 #무라벨 #NO라벨⠀","['#당첨자발표', '#KB국민은행', '#국민과그린함께그린', '#맑은하늘찰칵', '#국민과그린함께Green', '#함께Green', '#이벤트', '#환경보호', '#환경오염', '#ESG', '#플라스틱', '#페트병', '#무라벨', '#NO라벨⠀']",173,https://www.instagram.com/p/Cl7f2GAPo1x,Cl7f2GAPo1x,0.0
2022-12-09,⠀✋잠깐✋오늘의 국민 Quiz 💡⠀겨울 맞이 넌센스❄️겨울만 되면 사람들이 찾는 끈이 있다고 하는데..🧶ㄸ ㄲ ㄸ ㄲ ..?과연 무엇일까요?⠀정답을 아시는 분은 댓글로 남겨주세요💛⠀힌트- ㄸㄲㄸㄲ한 아랫목에서 귤 까먹고 싶다🍊⠀#KB국민은행 #국민퀴즈 #QUIZ #퀴즈#넌센스 #겨울 #끈 #때끼때끼 #아랫목 #귤,"['#KB국민은행', '#국민퀴즈', '#QUIZ', '#퀴즈', '#넌센스', '#겨울', '#끈', '#때끼때끼', '#아랫목', '#귤']",140,https://www.instagram.com/p/Cl7fy4-hJkH,Cl7fy4-hJkH,0.0
2022-12-07,"⠀[KB스타뱅킹 X NCT DREAM]KB스타뱅킹 널 사랑해💚(Candy ver.)⠀KB스타뱅킹과 NCT DREAM이 만났다💛💚KB는 단지 드림이들을 사랑해⠀쿠폰은 할인받고 결제는 간편하게주식부터 자동차, 여행까지요즘 KB스타뱅킹으로 다 해!⠀👉 지금 구글플레이 또는 앱스토어에서🔍 『KB스타뱅킹』 을 검색해 보세요!⠀EVERYTHING EVERYWHERENCT DREAM은 KB스타뱅킹!⠀KB스타뱅킹 X NCT DREAM 한정판 굿즈 이벤트도 놓치지 마세요 :)⠀⠀#KB국민은행 #KB스타뱅킹 #NCTDREAM#국민은행 #스타뱅킹 #엔시티드림#7드림 #KB스타뱅킹페이 #모바일쿠폰샵#마크 #런쥔 #제노 #해찬 #재민 #천러 #지성#MARK #RENJUN #JENO #HAECHAN #JAEMIN #CHENLE #JISUNG","['#KB국민은행', '#KB스타뱅킹', '#NCTDREAM', '#국민은행', '#스타뱅킹', '#엔시티드림', '#7드림', '#KB스타뱅킹페이', '#모바일쿠폰샵', '#마크', '#런쥔', '#제노', '#해찬', '#재민', '#천러', '#지성', '#MARK', '#RENJUN', '#JENO', '#HAECHAN', '#JAEMIN', '#CHENLE', '#JISUNG']",8773,https://www.instagram.com/p/Cl3QQsipmLS,Cl3QQsipmLS,0.0
2022-12-07,"⠀[KB스타뱅킹XNCT DREAM]또 한 번 세상을 흔들어 볼게💚KB스타뱅킹과 NCT DREAM이 만났다💚⠀쿠폰은 할인받고 결제는 간편하게주식부터 자동차, 여행까지요즘 KB스타뱅킹으로 다 해!⠀👉 지금 구글플레이 또는 앱스토어에서🔍 『KB스타뱅킹』 을 검색해 보세요!⠀EVERYTHING EVERYWHERENCT DREAM은 KB스타뱅킹!⠀KB스타뱅킹XNCT DREAM 한정판 굿즈 이벤트도 놓치지 마세요 :)⠀⠀#KB국민은행 #KB스타뱅킹 #NCTDREAM#국민은행 #스타뱅킹 #엔시티드림#7드림 #KB스타뱅킹페이 #모바일쿠폰샵#마크 #런쥔 #제노 #해찬 #재민 #천러 #지성#MARK #RENJUN #JENO #HAECHAN #JAEMIN #CHENLE #JISUNG","['#KB국민은행', '#KB스타뱅킹', '#NCTDREAM', '#국민은행', '#스타뱅킹', '#엔시티드림', '#7드림', '#KB스타뱅킹페이', '#모바일쿠폰샵', '#마크', '#런쥔', '#제노', '#해찬', '#재민', '#천러', '#지성', '#MARK', '#RENJUN', '#JENO', '#HAECHAN', '#JAEMIN', '#CHENLE', '#JISUNG']",6262,https://www.instagram.com/p/Cl3N7iDpr6l,Cl3N7iDpr6l,0.0
2022-12-07,⠀[📢Fo11ow EVENT #당첨자발표 🎉]여러분의 ‘좋아요’로단풍이 예쁘게 완성되었습니다🍁⠀🎁이벤트 경품_노브랜드 메이플시럽 250ml (11명)당첨자 발표가 완료되었습니다.이벤트에 참여해주신 모든 분들께 감사드립니다 ✨⠀⠀#KB국민은행 #11월이벤트 #이벤트 #이벤트그램#팔로우이벤트 #이벤트스타그램 #인스타이벤트#가을 #단풍 #낙엽 #Fo11ow⠀,"['#당첨자발표', '#KB국민은행', '#11월이벤트', '#이벤트', '#이벤트그램', '#팔로우이벤트', '#이벤트스타그램', '#인스타이벤트', '#가을', '#단풍', '#낙엽', '#Fo11ow⠀']",261,https://www.instagram.com/p/Cl2j7tOrpCb,Cl2j7tOrpCb,0.0
2022-12-05,"⠀[#EVENT]별빛이 수놓은 겨울밤✨KB★은 몇 개일까요?댓글로 정답을 남겨주신 분들 중추첨을 통해 KB국민은행에서 준비한별⭐ 선물을 드려요🎁⠀📌이벤트 참여 방법1. 국민은행 공식계정 ＂팔로우＂ 필수(언팔로우시 당첨자명단 제외)2. 해당 페이지 ＂좋아요＂ 완료3. 댓글로 별처럼 반짝이는 친구를 태그하고,KB국민은행이 새겨진 별의 개수를 남겨주세요.⠀📌이벤트 일정✔️이벤트 기간 : 2022.12. 05(월)~30(금)✔️당첨자 발표 : 2023.01.06(금)✔️이벤트 경품 : 롯데)쌀로별 오리지널 5ea (12명)*품목 사정에 따라 이벤트 상품 또는 내용 등이변경될 수 있는 점 양해 부탁드립니다.*해당 이벤트 경품은 국내 모바일 전용 상품입니다.*당첨자는 인스타그램 개별 DM으로 발표됩니다.⠀⠀⠀#KB국민은행 #12월이벤트 #이벤트 #이벤트그램#팔로우이벤트 #이벤트스타그램 #인스타이벤트","['#EVENT]별빛이', '#KB국민은행', '#12월이벤트', '#이벤트', '#이벤트그램', '#팔로우이벤트', '#이벤트스타그램', '#인스타이벤트']",859,https://www.instagram.com/p/ClxMotkBpUy,ClxMotkBpUy,0.0
2022-12-02,"⠀[📢아동폭력근절캠페인 #당첨자발표 🎉]⠀아이들이 안전하고 건강하게 자라나는행복한 세상을 위한 캠페인,#ENDviolence 챌린지에함께 해주신 모든 분들께 감사드립니다💛⠀🎁 이벤트 경품 : [아웃백] 디지털 상품권 10만 원권(5명 선정)⠀당첨자 발표가 완료되었습니다.이벤트에 참여해주신 모든 분들께 감사드립니다 ✨⠀#KB국민은행 #KB스타뱅킹 #이벤트 #EVENT#아동폭력근절캠페인 #ENDviolence_챌린지 #함께해요","['#당첨자발표', '#ENDviolence', '#KB국민은행', '#KB스타뱅킹', '#이벤트', '#EVENT', '#아동폭력근절캠페인', '#ENDviolence_챌린지', '#함께해요']",222,https://www.instagram.com/p/Clpy27vBQmu,Clpy27vBQmu,0.0
2022-11-30,⠀⭐이달의 스타_KB스타뱅킹⭐온·오프라인 결제는 물론주민등록등본 발급부터학사 정보 조회까지!⠀한 번에 다~되는세상 똑똑한 지갑👛KB Wallet!⠀고객의 일상에 혜택을 드리는 KB스타뱅킹!⠀지금 바로 구글플레이 또는 앱스토어에서KB스타뱅킹을 검색해보세요.🔍⠀#KB국민은행 #국민은행 #이달의스타#KB스타뱅킹 #스타뱅킹 #은행어플 #은행앱 #금융어플⠀,"['#KB국민은행', '#국민은행', '#이달의스타', '#KB스타뱅킹', '#스타뱅킹', '#은행어플', '#은행앱', '#금융어플⠀']",173,https://www.instagram.com/p/ClkUJSjBwzp,ClkUJSjBwzp,0.0
2022-11-29,⠀💙🌙⭐🦋리브 넥스트에다시 오신 걸 환영합니다🎉🎉⠀깻잎 논쟁에 대한윈터의 대답은 무엇일까요?다짜고짜 인터뷰에서 확인해 보세요⭐⠀참고로 오늘부터 윈터 밥상에깻잎은 없습니다😠⠀#KB국민은행 #에스파 #aespa#카리나 #지젤 #윈터 #닝닝#KARINA #GISELLE #WINTER #NINGNING#밸런스게임 #인터뷰 #리브넥스트,"['#KB국민은행', '#에스파', '#aespa', '#카리나', '#지젤', '#윈터', '#닝닝', '#KARINA', '#GISELLE', '#WINTER', '#NINGNING', '#밸런스게임', '#인터뷰', '#리브넥스트']",1360,https://www.instagram.com/p/CliiBnxpT0-,CliiBnxpT0-,0.0
2022-11-28,⠀무엇이 보이시나요?🔍⠀그림을 보자마자 눈에 띄는 것으로당신의 성향을 알아볼 수 있습니다.😎슬라이드를 넘겨 확인해 보세요!➡️⠀💌복채💌는여러분의 좋아요💛와 댓글✒로 받습니다⠀⠀#KB국민은행 #오늘의웃세 #오늘의운세#심리테스트 #그림테스트#나무 #두사람 #새,"['#KB국민은행', '#오늘의웃세', '#오늘의운세', '#심리테스트', '#그림테스트', '#나무', '#두사람', '#새']",419,https://www.instagram.com/p/ClfLFSyBRxJ,ClfLFSyBRxJ,0.0
2022-11-25,"⠀여러분,볏짚이 부르는노래 한 번 들어보세요곡명은 사각사각입니다😅⠀가을걷이 끝나고이삭을 떨어낸 줄기, 볏짚⠀가을볕에 잘 말린 볏짚한올~ 한올~정성스레 꼬아 새끼줄을 만듭니다.⠀'사각사각' '사각사각'볏짚의 노랫소리는차가운 겨울을따뜻하게 맞이하고 있네요⠀우리 모두의 마음 따뜻한겨울을 기원합니다.⠀#KB국민은행 #멍쳐라 #그대로멍쳐라#풀짚 #풀짚공예 #볏짚 #볏짚공예","['#KB국민은행', '#멍쳐라', '#그대로멍쳐라', '#풀짚', '#풀짚공예', '#볏짚', '#볏짚공예']",424,https://www.instagram.com/p/ClXxU6NM6qs,ClXxU6NM6qs,0.0
2022-11-25,"⠀[📢SAVE MONEY 머니건을 당겨라! #당첨자발표 🎉]재테크, 바디프로필, 취업, 시험대박!여러분의 2023 갓생 다짐을 KB국민은행이 응원합니다⭐⠀🎁이벤트 경품_KB국민은행X위글위글 다이어리 키트(3명)당첨자 발표가 완료되었습니다.이벤트에 참여해주신 모든 분들께 감사드립니다 ✨⠀#KB국민은행 #국민은행 #KB스타뱅킹 #스타뱅킹 #위글위글 #wigglewiggle#2023년 #HAPPYNEWYEAR #다꾸 #2023다이어리#은행다이어리 #갓생 #버킷리스트 #재테크 #바디프로필 #취업 #시험대박 #다이루어짐⠀","['#당첨자발표', '#KB국민은행', '#국민은행', '#KB스타뱅킹', '#스타뱅킹', '#위글위글', '#wigglewiggle', '#2023년', '#HAPPYNEWYEAR', '#다꾸', '#2023다이어리', '#은행다이어리', '#갓생', '#버킷리스트', '#재테크', '#바디프로필', '#취업', '#시험대박', '#다이루어짐⠀']",368,https://www.instagram.com/p/ClXcwlEvmGv,ClXcwlEvmGv,0.0
2022-11-24,"⠀[📢KB스타뱅킹 X NCT DREAM #당첨자발표 🎉]기다렸어 어서 와~🌈KB스타뱅킹의 새로운 모델은모일수록 완벽한 궁합을 자랑하는 그룹,NCT DREAM입니다💚⠀당첨자 발표가 완료되었습니다.이벤트에 참여해주신 모든 분들께 감사드립니다 ✨⠀#KB국민은행 #KB스타뱅킹 #NCTDREAM#국민은행 #스타뱅킹 #엔시티드림#7드림 #KB스타뱅킹페이 #모바일쿠폰샵#마크 #런쥔 #제노 #해찬 #재민 #천러 #지성#MARK #RENJUN #JENO #HAECHAN #JAEMIN #CHENLE #JISUNG⠀⠀","['#당첨자발표', '#KB국민은행', '#KB스타뱅킹', '#NCTDREAM', '#국민은행', '#스타뱅킹', '#엔시티드림', '#7드림', '#KB스타뱅킹페이', '#모바일쿠폰샵', '#마크', '#런쥔', '#제노', '#해찬', '#재민', '#천러', '#지성', '#MARK', '#RENJUN', '#JENO', '#HAECHAN', '#JAEMIN', '#CHENLE', '#JISUNG⠀⠀']",3.6만,https://www.instagram.com/p/ClU35FrB57n,ClU35FrB57n,0.0
2022-11-23,⠀김 모락모락~노란 속살 고구마⠀깊어 가는 겨울밤❄️최고의 간식이죠~!⠀달달한 고구마에김치까지 곁들이면크으~😍⠀여러분의 냉장고에⠀🔸국물 호로록 동치미🔸돌돌 말아서 파김치🔸쭈욱 찢어서 배추김치⠀가 있다면... 여러분의 선택은?⠀당신의 선택과 이유를 댓글로 남겨주세요✏️더 좋은 꿀🍯조합이 있다면 공유해주세요.⠀p.s. 저의 선택은 울엄마 갓김치 입니다💛⠀#KB국민은행 #당신의선택 #고구마#김치 #동치미 #파김치 #배추김치#김장철 #꿀조합 #갓김치,"['#KB국민은행', '#당신의선택', '#고구마', '#김치', '#동치미', '#파김치', '#배추김치', '#김장철', '#꿀조합', '#갓김치']",249,https://www.instagram.com/p/ClSTIPbBPFn,ClSTIPbBPFn,0.0
2022-11-22,⠀💙🌙⭐🦋문제 더 없나요?더 하고 싶어요😆⠀다짜고짜 인터뷰 최초로 문제 더!를 외친닝닝에게 주어진 보너스 문제는?!다짜고짜 인터뷰에서 확인해 보세요⭐⠀#KB국민은행 #에스파 #aespa#카리나 #지젤 #윈터 #닝닝#KARINA #GISELLE #WINTER #NINGNING#밸런스게임 #인터뷰 #리브넥스트,"['#KB국민은행', '#에스파', '#aespa', '#카리나', '#지젤', '#윈터', '#닝닝', '#KARINA', '#GISELLE', '#WINTER', '#NINGNING', '#밸런스게임', '#인터뷰', '#리브넥스트']",1465,https://www.instagram.com/p/ClQGWQiJFhj,ClQGWQiJFhj,0.0
2022-11-21,"⠀[KB스타뱅킹XNCT DREAM : KB스타뱅킹 페이]⠀KB스타뱅킹과 NCT DREAM이 만났다💚결제도 간편하게, 온/오프라인 5% 적립 혜택도 챙기세요.⠀KB스타뱅킹XNCT DREAM 한정판 굿즈 이벤트도 놓치지 마세요! :)⠀금융을 넘어 일상까지, KB스타뱅킹⭐⠀👉 지금 구글플레이 또는 앱스토어에서🔍 『KB스타뱅킹』 을 검색해 보세요!⠀#KB국민은행 #KB스타뱅킹 #NCTDREAM#국민은행 #스타뱅킹 #엔시티드림#7드림 #KB스타뱅킹페이 #모바일쿠폰샵#마크 #런쥔 #제노 #해찬 #재민 #천러 #지성#MARK #RENJUN #JENO #HAECHAN #JAEMIN #CHENLE #JISUNG","['#KB국민은행', '#KB스타뱅킹', '#NCTDREAM', '#국민은행', '#스타뱅킹', '#엔시티드림', '#7드림', '#KB스타뱅킹페이', '#모바일쿠폰샵', '#마크', '#런쥔', '#제노', '#해찬', '#재민', '#천러', '#지성', '#MARK', '#RENJUN', '#JENO', '#HAECHAN', '#JAEMIN', '#CHENLE', '#JISUNG']",1.3만,https://www.instagram.com/p/ClONJFxpWKy,ClONJFxpWKy,0.0
2022-11-21,"⠀[KB스타뱅킹XNCT DREAM: One App]⠀KB스타뱅킹과 NCT DREAM이 만났다💚주식부터 여행까지, 요즘 이걸로 다 해!일상을 더 특별하게 만들어 주는 KB스타뱅킹⠀KB스타뱅킹XNCT DREAM 한정판 굿즈 이벤트도 놓치지 마세요! :)⠀금융을 넘어 일상까지, KB스타뱅킹⭐⠀👉 지금 구글플레이 또는 앱스토어에서🔍 『KB스타뱅킹』 을 검색해 보세요!⠀#KB국민은행 #KB스타뱅킹 #NCTDREAM#국민은행 #스타뱅킹 #엔시티드림#7드림 #KB스타뱅킹페이 #모바일쿠폰샵#마크 #런쥔 #제노 #해찬 #재민 #천러 #지성#MARK #RENJUN #JENO #HAECHAN #JAEMIN #CHENLE #JISUNG","['#KB국민은행', '#KB스타뱅킹', '#NCTDREAM', '#국민은행', '#스타뱅킹', '#엔시티드림', '#7드림', '#KB스타뱅킹페이', '#모바일쿠폰샵', '#마크', '#런쥔', '#제노', '#해찬', '#재민', '#천러', '#지성', '#MARK', '#RENJUN', '#JENO', '#HAECHAN', '#JAEMIN', '#CHENLE', '#JISUNG']",1.3만,https://www.instagram.com/p/ClOFKKfJPGp,ClOFKKfJPGp,0.0
2022-11-21,"⠀[KB스타뱅킹XNCT DREAM: 모바일쿠폰샵]⠀KB스타뱅킹과 NCT DREAM이 만났다💚모바일쿠폰 할인 받고, 안 쓰는 쿠폰 판매까지!⠀KB스타뱅킹XNCT DREAM 한정판 굿즈 이벤트도 놓치지 마세요! :)⠀금융을 넘어 일상까지, KB스타뱅킹⭐⠀👉 지금 구글플레이 또는 앱스토어에서🔍 『KB스타뱅킹』 을 검색해 보세요!⠀#KB국민은행 #KB스타뱅킹 #NCTDREAM#국민은행 #스타뱅킹 #엔시티드림#7드림 #KB스타뱅킹페이 #모바일쿠폰샵#마크 #런쥔 #제노 #해찬 #재민 #천러 #지성#MARK #RENJUN #JENO #HAECHAN #JAEMIN #CHENLE #JISUNG","['#KB국민은행', '#KB스타뱅킹', '#NCTDREAM', '#국민은행', '#스타뱅킹', '#엔시티드림', '#7드림', '#KB스타뱅킹페이', '#모바일쿠폰샵', '#마크', '#런쥔', '#제노', '#해찬', '#재민', '#천러', '#지성', '#MARK', '#RENJUN', '#JENO', '#HAECHAN', '#JAEMIN', '#CHENLE', '#JISUNG']",1.3만,https://www.instagram.com/p/ClOE-UPpbHp,ClOE-UPpbHp,0.0
2022-11-21,"⠀눈을 크게 뜨고 집중! 👀오른쪽 파란 선과 직선으로 연결된 선은?⠀하나, 둘, 셋 💡⠀정답을 맞히셨다고요?혹시 당신은.. 투시력의 소유자?😆⠀⠀⠀#KB국민은행 #색깔퀴즈 #QUIZ #퀴즈#파란선 #초록선 #노란선#착시 #착시현상 #투시 #투시력 #릴스퀴즈","['#KB국민은행', '#색깔퀴즈', '#QUIZ', '#퀴즈', '#파란선', '#초록선', '#노란선', '#착시', '#착시현상', '#투시', '#투시력', '#릴스퀴즈']",359,https://www.instagram.com/p/ClNI5KyBBEu,ClNI5KyBBEu,0.0
2022-11-18,"⠀[#EVENT] 국민과 그린, 함께 Green 🌏⠀국내에서 한해 생산되는 페트병은 무려 30만 톤 이상!라벨 제거에 필요한 인력과 비용으로 인해재활용되는 비율은 10% 남짓🤔대부분은 그대로 버려지고,'미세 플라스틱'으로 분해되어 지구의 환경을 위협하고 있어요🤢⠀""500㎖ 페트병 18개면 반팔 상의 한 벌을 만들 수 있어요.""⠀투명 페트병은 재활용 공정을 통해'장섬유' 라는 매우 좋은 섬유 원료가 됩니다🧵하지만 재활용되는 비율이 낮아해마다 많은 양을 해외에서 수입하고 있다고 해요😢⠀""1석 3조""⠀지구 환경도 지키고,원료 수입도 줄이고,우리의 건강도 지키는 방법💚⠀하나, 라벨을 제거하기둘, 무라벨 제품 구매하기셋, 맑은 하늘에 비춰보기⠀작지만 위대한 실천!⠀""라벨 떼고"" 함께 Green해요🌏패트병이 투명하면우리의 하늘도 투명해 집니다⛅⠀찰칵📸 함께 해 주실거죠?⠀📌이벤트 참여 방법1. 국민은행 공식계정 ＂팔로우＂ 필수 (언팔로우시 당첨자명단 제외)2. 라벨 없는 깨끗한 페트병에 비친 하늘을 찍어주세요.3. 아래 필수 해시태그와 함께 사진을 올려주세요.#KB국민은행 #국민과그린함께그린 #맑은하늘찰칵⠀📌이벤트 일정✔️이벤트 기간 : 2022.11. 18(금)~12.02(금)✔️당첨자 발표 : 2022.12.09(금)✔️이벤트 경품 : [라이크달] 안녕하늘, 여행용 제로웨이스트키트 (10명)*품목 사정에 따라 이벤트 상품 또는 내용 등이 변경될 수 있는 점 양해 부탁드립니다.*해당 이벤트 경품은 국내 배송 전용 상품입니다.⠀⠀#국민과그린함께Green #함께Green #이벤트#환경보호 #환경오염 #ESG #플라스틱 #페트병 #무라벨 #NO라벨","['#EVENT]', '#KB국민은행', '#국민과그린함께그린', '#맑은하늘찰칵⠀📌이벤트', '#국민과그린함께Green', '#함께Green', '#이벤트', '#환경보호', '#환경오염', '#ESG', '#플라스틱', '#페트병', '#무라벨', '#NO라벨']",338,https://www.instagram.com/p/ClFaxW4vovP,ClFaxW4vovP,0.0
2022-11-17,"⠀[KB,어디까지 가봤니👣👣]KB국민은행 현장 탐방기!⭐⠀한국여자프로농구 2021-2022 시즌에완벽한 팀워크로 11연승을 이루며WKBL 역대 최소 경기 정규리그 우승을 이끈KB스타즈 여자프로농구단🏀⠀V3를 향한 위대한 도전!WKBL 2022-2023 시즌홈 개막전을 보기 위해KB스타즈 챔피언스파크에 방문했어요!⠀'여자농구특별시'라는 말에 걸맞게노란 빛으로 물든청주 KB스타즈 챔피언즈파크!⠀V3를 향해 힘차게 달려갈KB스타즈⭐앞으로도 쭈-욱키키가 뜨겁게 응원할게요🔥⠀PRIDE · TEAMWORK · SPIRITKB스타즈 홈 개막전🏀키키가 가봤지~🐰⠀⠀#KB국민은행 #KB어디까지가봤니 #KB스타즈#여자농구 #한국여자농구프로리그 #WKBL#스타프렌즈 #키키 #농구","['#KB국민은행', '#KB어디까지가봤니', '#KB스타즈', '#여자농구', '#한국여자농구프로리그', '#WKBL', '#스타프렌즈', '#키키', '#농구']",330,https://www.instagram.com/p/ClC1y3WhIV1,ClC1y3WhIV1,0.0
2022-11-16,"⠀[#EVENT]KB스타뱅킹의 새로운 모델은 누구일까요?🤫⠀7인 7색의 매력, 핫 소스 같은 중독성으로모일수록 완벽한 궁합을 자랑하는 그룹!기다렸어 어서 와~🌈⠀다들 눈치채셨나요?🤭⠀댓글로 KB스타뱅킹의 새로운 모델을 맞혀주세요!KB국민은행 공식 인스타그램 팔로우는 필수💛⠀PS. 너를 기다리고 있어….⠀📌이벤트 참여 방법1. KB국민은행 공식 계정 “팔로우” 필수 (언팔로우시 당첨자 명단 제외)2. 해당 게시물 “좋아요” 완료3. 댓글로 친구 소환과 함께 KB스타뱅킹의 새로운 모델을 맞혀주세요⠀📌이벤트 일정✔이벤트 기간 : 22.11.16(수) ~ 22.11.18(금)✔당첨자 발표 : 22.11.24(목)✔이벤트 경품- [공차] 청포도 그린티 + 알로에 L (10명 추첨)⠀⠀#KB국민은행 #국민은행 #KB스타뱅킹 #스타뱅킹#새로운모델 #기다렸어_어서와 #💚💚💚💚💚💚💚#이벤트그램 #이벤트스타그램 #인스타이벤트","['#EVENT]KB스타뱅킹의', '#KB국민은행', '#국민은행', '#KB스타뱅킹', '#스타뱅킹', '#새로운모델', '#기다렸어_어서와', '#💚💚💚💚💚💚💚', '#이벤트그램', '#이벤트스타그램', '#인스타이벤트']",1.2만,https://www.instagram.com/p/ClAKiHLBqPT,ClAKiHLBqPT,0.0
